genome_id	genome_name	resistant_phenotype	binary_label
28901.8235	Salmonella enterica strain 2014AM-0431	Susceptible	0
28901.8236	Salmonella enterica strain 2014AM-0500	Susceptible	0
28901.8238	Salmonella enterica strain 2014AM-0564	Susceptible	0
28901.8239	Salmonella enterica strain 2014AM-0576	Susceptible	0
28901.824	Salmonella enterica strain CVM 43791	Susceptible	0
28901.8242	Salmonella enterica strain 2014AM-0734	Susceptible	0
28901.8243	Salmonella enterica strain 2014AM-0739	Susceptible	0
28901.8244	Salmonella enterica strain 2014AM-0756	Susceptible	0
28901.8245	Salmonella enterica strain 2014AM-0762	Susceptible	0
28901.8247	Salmonella enterica strain 2014AM-0845	Susceptible	0
28901.8248	Salmonella enterica strain 2014AM-0847	Susceptible	0
28901.8249	Salmonella enterica strain 2014AM-0860	Susceptible	0
28901.825	Salmonella enterica strain CVM 43792	Susceptible	0
28901.8251	Salmonella enterica strain 2014AM-0868	Susceptible	0
28901.8252	Salmonella enterica strain 2014AM-0897	Susceptible	0
28901.8253	Salmonella enterica strain 2014AM-0902	Susceptible	0
28901.8254	Salmonella enterica strain 2014AM-0941	Susceptible	0
28901.8255	Salmonella enterica strain 2014AM-0944	Susceptible	0
28901.8256	Salmonella enterica strain 2014AM-0946	Susceptible	0
28901.8257	Salmonella enterica strain 2014AM-0970	Susceptible	0
28901.8258	Salmonella enterica strain 2014AM-0988	Susceptible	0
28901.8259	Salmonella enterica strain 2014AM-0990	Susceptible	0
28901.826	Salmonella enterica strain CVM 43794	Susceptible	0
28901.8262	Salmonella enterica strain 2014AM-1011	Susceptible	0
28901.8263	Salmonella enterica strain 2014AM-1016	Susceptible	0
28901.8264	Salmonella enterica strain 2014AM-1023	Susceptible	0
28901.8265	Salmonella enterica strain 2014AM-1052	Susceptible	0
28901.8267	Salmonella enterica strain 2014AM-1071	Susceptible	0
28901.8268	Salmonella enterica strain 2014AM-1075	Susceptible	0
28901.8269	Salmonella enterica strain 2014AM-1155	Susceptible	0
28901.827	Salmonella enterica strain CVM 43795	Susceptible	0
28901.8271	Salmonella enterica strain 2014AM-1178	Susceptible	0
28901.8274	Salmonella enterica strain 2014AM-1226	Susceptible	0
28901.8275	Salmonella enterica strain 2014AM-1227	Susceptible	0
28901.8276	Salmonella enterica strain 2014AM-1228	Susceptible	0
28901.8277	Salmonella enterica strain 2014AM-1229	Susceptible	0
28901.8278	Salmonella enterica strain 2014AM-1249	Susceptible	0
28901.828	Salmonella enterica strain CVM 43796	Susceptible	0
28901.8281	Salmonella enterica strain 2014AM-1269	Susceptible	0
28901.8284	Salmonella enterica strain 2014AM-1299	Susceptible	0
28901.8285	Salmonella enterica strain 2014AM-1301	Susceptible	0
28901.8286	Salmonella enterica strain 2014AM-1331	Susceptible	0
28901.8287	Salmonella enterica strain 2014AM-1343	Susceptible	0
28901.8288	Salmonella enterica strain 2014AM-1347	Susceptible	0
28901.829	Salmonella enterica strain CVM 43797	Susceptible	0
28901.8293	Salmonella enterica strain 2014AM-1410	Susceptible	0
28901.8294	Salmonella enterica strain 2014AM-1411	Susceptible	0
28901.8295	Salmonella enterica strain 2014AM-1423	Susceptible	0
28901.8298	Salmonella enterica strain 2014AM-1442	Susceptible	0
28901.8299	Salmonella enterica strain 2014AM-1447	Susceptible	0
28901.8301	Salmonella enterica strain 2014AM-1449	Susceptible	0
28901.8302	Salmonella enterica strain 2014AM-1458	Susceptible	0
28901.8306	Salmonella enterica strain 2014AM-1483	Susceptible	0
28901.8307	Salmonella enterica strain 2014AM-1517	Susceptible	0
28901.8308	Salmonella enterica strain 2014AM-1561	Susceptible	0
28901.8309	Salmonella enterica strain 2014AM-1579	Resistant	1
28901.831	Salmonella enterica strain CVM 43801	Susceptible	0
28901.8311	Salmonella enterica strain 2014AM-1624	Susceptible	0
28901.8312	Salmonella enterica strain 2014AM-1625	Susceptible	0
28901.8313	Salmonella enterica strain 2014AM-1627	Resistant	1
28901.8314	Salmonella enterica strain 2014AM-1638	Susceptible	0
28901.8315	Salmonella enterica strain 2014AM-1639	Susceptible	0
28901.8316	Salmonella enterica strain 2014AM-1651	Susceptible	0
28901.8317	Salmonella enterica strain 2014AM-1663	Susceptible	0
28901.8318	Salmonella enterica strain 2014AM-1672	Susceptible	0
28901.8319	Salmonella enterica strain 2014AM-1767	Susceptible	0
28901.832	Salmonella enterica strain CVM 43803	Susceptible	0
28901.8323	Salmonella enterica strain 2014AM-1830	Susceptible	0
28901.8324	Salmonella enterica strain 2014AM-1833	Susceptible	0
28901.8327	Salmonella enterica strain 2014AM-1851	Susceptible	0
28901.8328	Salmonella enterica strain 2014AM-1898	Susceptible	0
28901.8329	Salmonella enterica strain 2014AM-1915	Susceptible	0
28901.833	Salmonella enterica strain CVM 43806	Susceptible	0
28901.8331	Salmonella enterica strain 2014AM-2018	Susceptible	0
28901.8332	Salmonella enterica strain 2014AM-2019	Susceptible	0
28901.8334	Salmonella enterica strain 2014AM-2142	Susceptible	0
28901.8335	Salmonella enterica strain 2014AM-2150	Susceptible	0
28901.8337	Salmonella enterica strain 2014AM-2208	Susceptible	0
28901.8338	Salmonella enterica strain 2014AM-2247	Susceptible	0
28901.834	Salmonella enterica strain CVM 43808	Susceptible	0
28901.8341	Salmonella enterica strain 2014AM-2259	Susceptible	0
28901.8343	Salmonella enterica strain 2014AM-2270	Susceptible	0
28901.8344	Salmonella enterica strain 2014AM-2275	Susceptible	0
28901.8345	Salmonella enterica strain 2014AM-2330	Susceptible	0
28901.8346	Salmonella enterica strain 2014AM-2338	Susceptible	0
28901.8347	Salmonella enterica strain 2014AM-2349	Susceptible	0
28901.8348	Salmonella enterica strain 2014AM-2368	Susceptible	0
28901.8349	Salmonella enterica strain 2014AM-2372	Susceptible	0
28901.835	Salmonella enterica strain CVM 43809	Susceptible	0
28901.8352	Salmonella enterica strain 2014AM-2435	Susceptible	0
28901.8353	Salmonella enterica strain 2014AM-2438	Susceptible	0
28901.8354	Salmonella enterica strain 2014AM-2445	Susceptible	0
28901.8355	Salmonella enterica strain 2014AM-2449	Susceptible	0
28901.8356	Salmonella enterica strain 2014AM-2453	Susceptible	0
28901.8357	Salmonella enterica strain 2014AM-2489	Susceptible	0
28901.8358	Salmonella enterica strain 2014AM-2502	Susceptible	0
28901.8359	Salmonella enterica strain 2014AM-2534	Susceptible	0
28901.836	Salmonella enterica strain CVM 43810	Susceptible	0
28901.8361	Salmonella enterica strain 2014AM-2548	Susceptible	0
28901.8362	Salmonella enterica strain 2014AM-2563	Susceptible	0
28901.8363	Salmonella enterica strain 2014AM-2566	Susceptible	0
28901.8364	Salmonella enterica strain 2014AM-2570	Susceptible	0
28901.8365	Salmonella enterica strain 2014AM-2576	Susceptible	0
28901.8366	Salmonella enterica strain 2014AM-2579	Resistant	1
28901.8367	Salmonella enterica strain 2014AM-2647	Susceptible	0
28901.8368	Salmonella enterica strain 2014AM-2649	Susceptible	0
28901.8369	Salmonella enterica strain 2014AM-2658	Susceptible	0
28901.837	Salmonella enterica strain CVM 43813	Susceptible	0
28901.8371	Salmonella enterica strain 2014AM-2682	Susceptible	0
28901.8372	Salmonella enterica strain 2014AM-2683	Susceptible	0
28901.8373	Salmonella enterica strain 2014AM-2725	Susceptible	0
28901.8374	Salmonella enterica strain 2014AM-2743	Susceptible	0
28901.8375	Salmonella enterica strain 2014AM-2749	Susceptible	0
28901.8376	Salmonella enterica strain 2014AM-2752	Susceptible	0
28901.8377	Salmonella enterica strain 2014AM-2767	Susceptible	0
28901.8378	Salmonella enterica strain 2014AM-2764	Susceptible	0
28901.838	Salmonella enterica strain CVM 43817	Susceptible	0
28901.8381	Salmonella enterica strain 2014AM-2871	Susceptible	0
28901.8382	Salmonella enterica strain 2014AM-2897	Susceptible	0
28901.8383	Salmonella enterica strain 2014AM-2899	Susceptible	0
28901.8384	Salmonella enterica strain 2014AM-2900	Susceptible	0
28901.8385	Salmonella enterica strain 2014AM-2908	Susceptible	0
28901.8386	Salmonella enterica strain 2014AM-2910	Susceptible	0
28901.8387	Salmonella enterica strain 2014AM-2917	Susceptible	0
28901.8388	Salmonella enterica strain 2014AM-2923	Susceptible	0
28901.839	Salmonella enterica strain CVM 43818	Susceptible	0
28901.8391	Salmonella enterica strain 2014AM-2943	Susceptible	0
28901.8392	Salmonella enterica strain 2014AM-2944	Susceptible	0
28901.8393	Salmonella enterica strain 2014AM-2954	Susceptible	0
28901.8394	Salmonella enterica strain 2014AM-2961	Susceptible	0
28901.8395	Salmonella enterica strain 2014AM-2972	Susceptible	0
28901.8396	Salmonella enterica strain 2014AM-2988	Susceptible	0
28901.8397	Salmonella enterica strain 2014AM-2991	Susceptible	0
28901.8398	Salmonella enterica strain 2014AM-3013	Susceptible	0
28901.8401	Salmonella enterica strain 2014AM-3030	Resistant	1
28901.8402	Salmonella enterica strain 2014AM-3053	Susceptible	0
28901.8403	Salmonella enterica strain 2014AM-3055	Susceptible	0
28901.8404	Salmonella enterica strain 2014AM-3057	Susceptible	0
28901.8405	Salmonella enterica strain 2014AM-3061	Susceptible	0
28901.8406	Salmonella enterica strain 2014AM-3062	Susceptible	0
28901.8407	Salmonella enterica strain 2014AM-3074	Susceptible	0
28901.8408	Salmonella enterica strain 2014AM-3084	Susceptible	0
28901.8409	Salmonella enterica strain 2014AM-3100	Susceptible	0
28901.841	Salmonella enterica strain CVM 43821	Susceptible	0
28901.8411	Salmonella enterica strain 2014AM-3141	Susceptible	0
28901.8412	Salmonella enterica strain 2014AM-3142	Susceptible	0
28901.8413	Salmonella enterica strain 2014AM-3143	Susceptible	0
28901.8414	Salmonella enterica strain 2014AM-3145	Susceptible	0
28901.8415	Salmonella enterica strain 2014AM-3150	Susceptible	0
28901.8416	Salmonella enterica strain 2014AM-3152	Susceptible	0
28901.8417	Salmonella enterica strain 2014AM-3153	Susceptible	0
28901.8418	Salmonella enterica strain 2014AM-3156	Susceptible	0
28901.8419	Salmonella enterica strain 2014AM-3158	Susceptible	0
28901.842	Salmonella enterica strain CVM 43825	Susceptible	0
28901.8421	Salmonella enterica strain 2014AM-3177	Susceptible	0
28901.8422	Salmonella enterica strain 2014AM-3189	Susceptible	0
28901.8423	Salmonella enterica strain 2014AM-3203	Susceptible	0
28901.8424	Salmonella enterica strain 2014AM-3260	Susceptible	0
28901.8425	Salmonella enterica strain 2014K-0445	Susceptible	0
28901.8426	Salmonella enterica strain 2014K-0935	Susceptible	0
28901.8428	Salmonella enterica strain 2015K-0030	Susceptible	0
28901.843	Salmonella enterica strain CVM 43827	Susceptible	0
28901.8433	Salmonella enterica strain 72	Susceptible	0
28901.8434	Salmonella enterica strain 75	Susceptible	0
28901.8436	Salmonella enterica strain CVM N29300	Susceptible	0
28901.8437	Salmonella enterica strain CVM N29301	Susceptible	0
28901.8438	Salmonella enterica strain CVM N29302	Susceptible	0
28901.8439	Salmonella enterica strain CVM N29303	Susceptible	0
28901.844	Salmonella enterica strain CVM 43829	Susceptible	0
28901.8441	Salmonella enterica strain CVM N29305	Susceptible	0
28901.8442	Salmonella enterica strain CVM N29306	Susceptible	0
28901.8443	Salmonella enterica strain CVM N29308	Susceptible	0
28901.8444	Salmonella enterica strain CVM N29311	Susceptible	0
28901.8445	Salmonella enterica strain CVM N29312	Susceptible	0
28901.8446	Salmonella enterica strain CVM N29314	Susceptible	0
28901.8447	Salmonella enterica strain CVM N29316	Susceptible	0
28901.8448	Salmonella enterica strain CVM N29318	Susceptible	0
28901.8449	Salmonella enterica strain CVM N29319	Susceptible	0
28901.845	Salmonella enterica strain CVM 43830	Susceptible	0
28901.8451	Salmonella enterica strain CVM N29322	Susceptible	0
28901.8452	Salmonella enterica strain CVM N29324	Susceptible	0
28901.8453	Salmonella enterica strain CVM N29325	Susceptible	0
28901.8454	Salmonella enterica strain CVM N29326	Susceptible	0
28901.8455	Salmonella enterica strain CVM N29327	Susceptible	0
28901.8456	Salmonella enterica strain CVM N29328	Susceptible	0
28901.8457	Salmonella enterica strain CVM N29329	Susceptible	0
28901.8458	Salmonella enterica strain CVM N29330	Susceptible	0
28901.8459	Salmonella enterica strain CVM N29331	Susceptible	0
28901.846	Salmonella enterica strain CVM 43831	Susceptible	0
28901.8461	Salmonella enterica strain CVM N29333	Susceptible	0
28901.8462	Salmonella enterica strain CVM N29334	Susceptible	0
28901.8463	Salmonella enterica strain CVM N29335	Susceptible	0
28901.8464	Salmonella enterica strain CVM N29336	Susceptible	0
28901.8465	Salmonella enterica strain CVM N29337	Susceptible	0
28901.8466	Salmonella enterica strain CVM N29340	Susceptible	0
28901.8467	Salmonella enterica strain CVM N29341	Susceptible	0
28901.8468	Salmonella enterica strain CVM N29342	Susceptible	0
28901.8469	Salmonella enterica strain CVM N29344	Susceptible	0
28901.847	Salmonella enterica strain CVM 43833	Susceptible	0
28901.8471	Salmonella enterica strain CVM N29346	Susceptible	0
28901.8472	Salmonella enterica strain CVM N29347	Susceptible	0
28901.8473	Salmonella enterica strain CVM N29348	Susceptible	0
28901.8474	Salmonella enterica strain CVM N29349	Susceptible	0
28901.8475	Salmonella enterica strain CVM N29352	Susceptible	0
28901.8476	Salmonella enterica strain CVM N29353	Susceptible	0
28901.8477	Salmonella enterica strain CVM N29356	Susceptible	0
28901.8478	Salmonella enterica strain CVM N29358	Susceptible	0
28901.8479	Salmonella enterica strain CVM N29359	Susceptible	0
28901.848	Salmonella enterica strain CVM 43838	Resistant	1
28901.8481	Salmonella enterica strain CVM N29364	Susceptible	0
28901.8482	Salmonella enterica strain CVM N29365	Susceptible	0
28901.8483	Salmonella enterica strain CVM N29368	Susceptible	0
28901.8484	Salmonella enterica strain CVM N29370	Susceptible	0
28901.8485	Salmonella enterica strain CVM N29371	Susceptible	0
28901.8486	Salmonella enterica strain CVM N29372	Susceptible	0
28901.8487	Salmonella enterica strain CVM N29373	Susceptible	0
28901.8488	Salmonella enterica strain CVM N29374	Susceptible	0
28901.8489	Salmonella enterica strain CVM N29375	Susceptible	0
28901.849	Salmonella enterica strain CVM 43834	Susceptible	0
28901.8491	Salmonella enterica strain CVM N29380	Susceptible	0
28901.8492	Salmonella enterica strain CVM N30636	Susceptible	0
28901.8493	Salmonella enterica strain CVM N29381	Susceptible	0
28901.8494	Salmonella enterica strain CVM N30637	Susceptible	0
28901.8495	Salmonella enterica strain CVM N30638	Susceptible	0
28901.8496	Salmonella enterica strain CVM N30639	Susceptible	0
28901.8497	Salmonella enterica strain CVM N30640	Susceptible	0
28901.8498	Salmonella enterica strain CVM N30641	Susceptible	0
28901.8499	Salmonella enterica strain CVM N30643	Susceptible	0
28901.8501	Salmonella enterica strain CVM N30646	Susceptible	0
28901.8502	Salmonella enterica strain CVM N30647	Susceptible	0
28901.8503	Salmonella enterica strain CVM N30648	Susceptible	0
28901.8504	Salmonella enterica strain CVM N30649	Susceptible	0
28901.8505	Salmonella enterica strain CVM N30651	Susceptible	0
28901.8506	Salmonella enterica strain CVM N30652	Susceptible	0
28901.8507	Salmonella enterica strain CVM N30653	Susceptible	0
28901.8508	Salmonella enterica strain CVM N30654	Susceptible	0
28901.8509	Salmonella enterica strain CVM N30656	Susceptible	0
28901.851	Salmonella enterica strain CVM 43841	Susceptible	0
28901.8511	Salmonella enterica strain CVM N30658	Susceptible	0
28901.8512	Salmonella enterica strain CVM N30659	Susceptible	0
28901.8513	Salmonella enterica strain CVM N30660	Susceptible	0
28901.8514	Salmonella enterica strain CVM N30661	Susceptible	0
28901.8515	Salmonella enterica strain CVM N30662	Susceptible	0
28901.8516	Salmonella enterica strain CVM N30664	Susceptible	0
28901.8517	Salmonella enterica strain CVM N30665	Susceptible	0
28901.8518	Salmonella enterica strain CVM N30666	Susceptible	0
28901.8519	Salmonella enterica strain CVM N30667	Susceptible	0
28901.852	Salmonella enterica strain CVM 43844	Susceptible	0
28901.8521	Salmonella enterica strain CVM N30670	Susceptible	0
28901.8522	Salmonella enterica strain CVM N30672	Susceptible	0
28901.8523	Salmonella enterica strain CVM N30674	Susceptible	0
28901.8524	Salmonella enterica strain CVM N30675	Susceptible	0
28901.8525	Salmonella enterica strain CVM N30676	Susceptible	0
28901.8526	Salmonella enterica strain CVM N30678	Susceptible	0
28901.8527	Salmonella enterica strain CVM N30680	Susceptible	0
28901.8528	Salmonella enterica strain CVM N30681	Susceptible	0
28901.8529	Salmonella enterica strain CVM N30682	Susceptible	0
28901.853	Salmonella enterica strain CVM 43845	Susceptible	0
28901.8531	Salmonella enterica strain CVM N30686	Susceptible	0
28901.8532	Salmonella enterica strain CVM N30687	Susceptible	0
28901.8533	Salmonella enterica strain CVM N30688	Susceptible	0
28901.8534	Salmonella enterica strain CVM N30689	Susceptible	0
28901.8535	Salmonella enterica strain CVM N30690	Susceptible	0
28901.8536	Salmonella enterica strain CVM N30691	Susceptible	0
28901.8537	Salmonella enterica strain CVM N30692	Susceptible	0
28901.8538	Salmonella enterica strain CVM N30694	Susceptible	0
28901.8539	Salmonella enterica strain CVM N30695	Susceptible	0
28901.854	Salmonella enterica strain CVM 43846	Susceptible	0
28901.8541	Salmonella enterica strain CVM N30698	Susceptible	0
28901.8542	Salmonella enterica strain CVM N30699	Susceptible	0
28901.8543	Salmonella enterica strain CVM N30700	Susceptible	0
28901.8544	Salmonella enterica strain CVM N30702	Susceptible	0
28901.8545	Salmonella enterica strain CVM N30703	Susceptible	0
28901.8546	Salmonella enterica strain CVM N30704	Susceptible	0
28901.8547	Salmonella enterica strain CVM N31381	Susceptible	0
28901.8548	Salmonella enterica strain CVM N31382	Susceptible	0
28901.8549	Salmonella enterica strain CVM N31383	Susceptible	0
28901.855	Salmonella enterica strain CVM 43811	Susceptible	0
28901.8551	Salmonella enterica strain CVM N31387	Susceptible	0
28901.8552	Salmonella enterica strain CVM N31388	Susceptible	0
28901.8553	Salmonella enterica strain CVM N31389	Susceptible	0
28901.8554	Salmonella enterica strain CVM N31390	Susceptible	0
28901.8555	Salmonella enterica strain CVM N31391	Susceptible	0
28901.8556	Salmonella enterica strain CVM N31393	Susceptible	0
28901.8557	Salmonella enterica strain CVM N31396	Susceptible	0
28901.8558	Salmonella enterica strain CVM N31398	Susceptible	0
28901.8559	Salmonella enterica strain CVM N31399	Susceptible	0
28901.856	Salmonella enterica strain CVM 43820	Susceptible	0
28901.8561	Salmonella enterica strain CVM N31401	Susceptible	0
28901.8562	Salmonella enterica strain CVM N31403	Susceptible	0
28901.8563	Salmonella enterica strain CVM N31404	Susceptible	0
28901.8564	Salmonella enterica strain CVM N31405	Susceptible	0
28901.8565	Salmonella enterica strain CVM N31406	Susceptible	0
28901.8566	Salmonella enterica strain CVM N31407	Susceptible	0
28901.8567	Salmonella enterica strain CVM N31408	Susceptible	0
28901.8568	Salmonella enterica strain CVM N31413	Susceptible	0
28901.8569	Salmonella enterica strain CVM N31416	Susceptible	0
28901.857	Salmonella enterica strain CVM 43835	Susceptible	0
28901.8571	Salmonella enterica strain CVM N31594	Susceptible	0
28901.8572	Salmonella enterica strain CVM N31595	Susceptible	0
28901.8573	Salmonella enterica strain CVM N31596	Susceptible	0
28901.8574	Salmonella enterica strain CVM N31830	Susceptible	0
28901.8575	Salmonella enterica strain CVM N31831	Susceptible	0
28901.8576	Salmonella enterica strain CVM N31832	Susceptible	0
28901.8577	Salmonella enterica strain CVM N31833	Susceptible	0
28901.8578	Salmonella enterica strain CVM N31834	Susceptible	0
28901.8579	Salmonella enterica strain CVM N31835	Susceptible	0
28901.858	Salmonella enterica strain CVM 43802	Susceptible	0
28901.8581	Salmonella enterica strain CVM N31837	Susceptible	0
28901.8582	Salmonella enterica strain CVM N31838	Susceptible	0
28901.8583	Salmonella enterica strain CVM N31839	Susceptible	0
28901.8584	Salmonella enterica strain CVM N31840	Susceptible	0
28901.8585	Salmonella enterica strain CVM N31841	Susceptible	0
28901.8586	Salmonella enterica strain CVM N31842	Susceptible	0
28901.8587	Salmonella enterica strain CVM N31845	Susceptible	0
28901.8588	Salmonella enterica strain CVM N32039	Susceptible	0
28901.8589	Salmonella enterica strain CVM N32040	Susceptible	0
28901.859	Salmonella enterica strain CVM 43800	Susceptible	0
28901.8591	Salmonella enterica strain CVM N32043	Susceptible	0
28901.8592	Salmonella enterica strain CVM N32044	Susceptible	0
